"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"MLT","Malta","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2014","2014",,"M","Missing value; data cannot exist"
"MLT","Malta","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2015","2015",,"M","Missing value; data cannot exist"
"MLT","Malta","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2016","2016",,"M","Missing value; data cannot exist"
"MLT","Malta","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2017","2017",,"M","Missing value; data cannot exist"
"MLT","Malta","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2018","2018",,"M","Missing value; data cannot exist"
"MLT","Malta","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2019","2019",,"M","Missing value; data cannot exist"
"MLT","Malta","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2020","2020",,"M","Missing value; data cannot exist"
"MLT","Malta","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2021","2021",,"M","Missing value; data cannot exist"
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2000","2000",26.703163017032,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2001","2001",26.870437956204,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2002","2002",26.998175182482,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2003","2003",27.009431092181,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2004","2004",27.010340632603,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2005","2005",27.011249619945,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2006","2006",27.020370933414,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2007","2007",26.728488902402,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2008","2008",28.406810580724,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2009","2009",28.409851018547,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2010","2010",28.444444444444,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2011","2011",28.468797564688,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",28.4601339014,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",28.442822384428,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",28.467153284672,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",28.506690997567,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",28.546228710462,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",28.51322590453,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",28.724080364175,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",28.680984859773,,
"MDA","Moldova","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2020","2020",28.782469605834,,
"MNE","Montenegro, Republic of","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",64.126394052045,,
"MNE","Montenegro, Republic of","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",65.055762081784,,
"MNE","Montenegro, Republic of","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",67.197026022305,,
"MNE","Montenegro, Republic of","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",68.765799256506,,
"MNE","Montenegro, Republic of","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2020","2020",72.31970260223,,
"MNE","Montenegro, Republic of","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2021","2021",72.557620817844,,
"MAR","Morocco","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2018","2018",8.7145969498911,,
"MAR","Morocco","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2019","2019",8.1045751633987,,
"MAR","Morocco","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2020","2020",8.1045751633987,,
"MAR","Morocco","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2021","2021",8.1045751633987,,
"MAR","Morocco","IND-INFR-HRAIL-SHARE","Share of high-speed rail lines in total rail network","2022","2022",8.1045751633987,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2008","2008",18.441954433511,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2009","2009",18.650079350709,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2010","2010",18.954046930794,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2011","2011",19.041095890411,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2012","2012",19.1700400568,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2013","2013",19.346409377513,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2014","2014",19.584632457856,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2015","2015",19.810803400055,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2016","2016",19.89095081208,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2017","2017",20.05625997145,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2018","2018",20.275448361033,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2019","2019",20.355951171782,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2020","2020",20.379074287501,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2021","2021",20.700387981445,,
"NZL","New Zealand","IND-INFR-URB-SHARE","Share of urban roads in total road network","2022","2022",20.408966151975,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2006","2006",3.6471393488967,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2007","2007",3.8160332255855,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2008","2008",3.8465897329587,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2009","2009",3.9541011194447,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2010","2010",4.0618445405013,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2011","2011",4.4466860883673,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",5.6522888683857,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",6.0148795221553,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",6.2549314978992,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",6.3865073118368,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",6.4409194186679,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",6.5030558342345,,
"RUS","Russian Federation","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",6.5779999474869,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2006","2006",0.13108573475814,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2007","2007",0.12576402444878,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2008","2008",0.13112130943518,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2009","2009",0.10331120918898,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2010","2010",0.09576024161046,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2011","2011",0.07895878763245,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2012","2012",0.05347489596702,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2013","2013",0.04822095144506,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2014","2014",0.0500799522044,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2015","2015",0.06186000707518,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2016","2016",0.10475711044812,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2017","2017",0.10225380916566,,
"RUS","Russian Federation","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2018","2018",0.12002556460982,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2006","2006",0.95473923365583,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2007","2007",0.95447121273989,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2008","2008",1.157176985865,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2009","2009",1.1165245635404,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2010","2010",1.1313509930748,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2011","2011",1.3597513597514,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2012","2012",1.3423264042459,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2013","2013",1.3608644964577,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2014","2014",1.348499322418,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2015","2015",1.5168096655577,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2016","2016",1.6032020770229,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2017","2017",2.1768123149257,,
"SRB","Serbia, Republic of","IND-INFR-MOTWAYS-SHARE","Share of motorways in total road network","2020","2020",2.0664469582257,,
"SVK","Slovak Republic","IND-INFR-URB-SHARE","Share of urban roads in total road network","2013","2013",,"B","Break"
"CHE","Switzerland","IND-INFR-URB-SHARE","Share of urban roads in total road network","2020","2020",,"B","Break"
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",29.257750466064,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",29.28467858869,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",29.293445424571,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",29.337464827634,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",29.285159419289,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",29.284308648369,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",29.2806351398,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",29.296341042458,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2020","2020",28.30514325164,,
"UKR","Ukraine","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2021","2021",28.303072143597,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2000","2000",3.180612660666,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2001","2001",3.2612882912916,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2002","2002",3.2739934066748,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2003","2003",3.2963662629181,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2005","2005",3.3650035189095,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2006","2006",3.391599066563,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2007","2007",3.4500129644035,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2008","2008",3.467051894655,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2011","2011",3.598733192577,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",3.6084750157425,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",3.5882875875097,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",3.57154498648,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",3.5755454309738,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",3.569026188095,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",3.5340963810794,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",3.5650627847539,,
"KAZ","Kazakhstan","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",3.5422083935252,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",0.50172241360151,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",0.50364855354299,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",0.50364855354299,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",0.51005667296366,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",0.52609549209171,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2005","2005",0.52613253324443,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2006","2006",0.52616957439716,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2007","2007",0.52616957439716,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2008","2008",0.52616957439716,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2009","2009",0.52569544764233,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2010","2010",0.52539541430529,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2011","2011",0.5304070822684,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2012","2012",0.54668666888914,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",0.54699040634145,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",0.54699040634145,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",0.54699040634145,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",0.57521206059933,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",0.59415120198541,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2018","2018",0.59491054561618,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2019","2019",0.59491054561618,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2020","2020",0.59499203615217,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2021","2021",0.592865873986,,
"KAZ","Kazakhstan","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2022","2022",0.592865873986,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2000","2000",27.50092284976,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2001","2001",28.050305214386,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2002","2002",28.050305214386,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2003","2003",28.068264342774,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2004","2004",28.141941843273,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2005","2005",29.118558152633,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2006","2006",29.165786694826,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2007","2007",29.165786694826,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2008","2008",29.165786694826,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2009","2009",28.567804850552,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2010","2010",28.58411883729,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2011","2011",29.125522019079,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2012","2012",28.258203524653,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2013","2013",28.242512070752,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2014","2014",28.552660982861,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2015","2015",28.552660982861,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2016","2016",27.155644278447,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2017","2017",26.290031981945,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2018","2018",26.384115361626,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2019","2019",26.38722853158,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2020","2020",26.383614517836,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2021","2021",26.475108711951,,
"KAZ","Kazakhstan","IND-INFR-ERAIL-SHARE","Share of electrified rail lines in total rail network","2022","2022",26.475108711951,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2000","2000",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2001","2001",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2002","2002",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2003","2003",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2004","2004",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2005","2005",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2006","2006",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2007","2007",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2008","2008",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2009","2009",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2010","2010",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2011","2011",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2012","2012",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2013","2013",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2014","2014",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2015","2015",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2016","2016",250.625,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2017","2017",262.5,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2018","2018",262.5,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2019","2019",262.5,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2020","2020",262.5,,
"LIE","Liechtenstein","IND-INFR-ROAD-DENS","Density of road (km per one hundred sq. km)","2021","2021",262.5,,
"LIE","Liechtenstein","IND-INFR-URB-SHARE","Share of urban roads in total road network","2017","2017",67.380952380952,,
"LIE","Liechtenstein","IND-INFR-URB-SHARE","Share of urban roads in total road network","2018","2018",67.380952380952,,
"LIE","Liechtenstein","IND-INFR-URB-SHARE","Share of urban roads in total road network","2019","2019",67.380952380952,,
"LIE","Liechtenstein","IND-INFR-URB-SHARE","Share of urban roads in total road network","2020","2020",67.380952380952,,
"LIE","Liechtenstein","IND-INFR-URB-SHARE","Share of urban roads in total road network","2021","2021",67.380952380952,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2000","2000",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2001","2001",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2002","2002",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2003","2003",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2004","2004",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2005","2005",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2006","2006",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2007","2007",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2008","2008",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2009","2009",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2010","2010",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2011","2011",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2012","2012",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2013","2013",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2014","2014",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2015","2015",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2016","2016",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2017","2017",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2018","2018",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2019","2019",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2020","2020",5.625,,
"LIE","Liechtenstein","IND-INFR-RAIL-DENS","Density of rail lines (km per one hundred sq. km)","2021","2021",5.625,,
"LIE","Liechtenstein","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2000","2000",0.88202340937805,,
"LIE","Liechtenstein","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2001","2001",1.0938837629601,,
"LIE","Liechtenstein","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2002","2002",1.0738575349004,,
"LIE","Liechtenstein","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2003","2003",0.91891761178149,,
"LIE","Liechtenstein","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2004","2004",0.93120707717379,,
"LIE","Liechtenstein","IND-INFR-INV-GDP","Total inland transport infrastructure investment per GDP","2005","2005",0.92176012290135,,
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2000","2000",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2001","2001",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2002","2002",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2003","2003",,"M","Missing value; data cannot exist"
"LIE","Liechtenstein","IND-INFR-RLINV-GDP","Rail infrastructure investment per GDP","2004","2004",,"M","Missing value; data cannot exist"
